protocol_id,dataset,model_version,training_scope,precision,recall,threshold
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5136483710008806,1.0,0.0007213612315011894
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5145545427815349,1.0,0.0007702562169802416
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5154639175257731,1.0,0.000812687915275468
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5163765122455002,1.0,0.0008456403282622807
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.517215900694547,1.0,0.0008955574056070109
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5181347150259067,1.0,0.0009347805951014332
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5190567996440754,1.0,0.000956338610526419
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5199049316696376,1.0,0.0009834636810024094
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5206845238095238,0.9997142857142857,0.0010049928494691228
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5216159809183065,0.9997142857142857,0.001031213495593353
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5223234284007765,0.9994285714285714,0.0010692347349147773
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5232610321615557,0.9994285714285714,0.0010987573238083238
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5240521504570658,0.9991428571428571,0.0011249472868331775
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5249174422095467,0.9991428571428571,0.001152121431297102
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5258646616541354,0.9991428571428571,0.0012133456109305366
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5268153058150045,0.9991428571428571,0.0012464309235517407
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5276897540365173,0.9991428571428571,0.0012812942234034545
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.528495842781557,0.9988571428571429,0.0013097634818208838
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5294563077389065,0.9988571428571429,0.0013494045932285212
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5302685480200273,0.9985714285714286,0.001382508951284801
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5311550151975684,0.9985714285714286,0.0014133105694306809
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.531973203410475,0.9982857142857143,0.0014440282552167418
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5329469188529591,0.9982857142857143,0.0014885265418638739
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.533842627960275,0.9982857142857143,0.0015216142025932802
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5348232052655748,0.9982857142857143,0.0015555684288869344
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5358073915043705,0.9982857142857143,0.0016130449041169752
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5367127496159754,0.9982857142857143,0.0016525215325134904
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5377039088950446,0.9982857142857143,0.0016953696733169206
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5386987357385137,0.9982857142857143,0.0017457170655241023
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5396138996138996,0.9982857142857143,0.0017733102407030722
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5406158130898964,0.9982857142857143,0.0018180021226645213
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5416214540381337,0.9982857142857143,0.0018820548714297003
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5423913043478261,0.998,0.0019094859726119893
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5434038581207219,0.998,0.0019351093384715225
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5444201995012469,0.998,0.0019784711764574284
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5453551912568306,0.998,0.0020179840552707368
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.546378851869232,0.998,0.002053019189534187
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5474063626390848,0.998,0.0020824740837079737
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5484377453289371,0.998,0.0021242910594351473
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5493865995596099,0.998,0.0021796889651804477
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5504254648597542,0.998,0.0022096025983660496
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5514682664982633,0.998,0.002241890719552039
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5522694923295904,0.9977142857142857,0.0022767857363557784
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5531611472032958,0.9974285714285714,0.0023103796908224053
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5540561993967297,0.9971428571428571,0.002345284336284559
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5550254452926209,0.9971428571428571,0.0023992687801336374
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5559273422562141,0.9968571428571429,0.0024329436199631727
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5569923371647509,0.9968571428571429,0.0024924275232553594
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5579721733567887,0.9968571428571429,0.0025587777149486918
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5590450248357635,0.9968571428571429,0.0026187252164881574
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5601220099534435,0.9968571428571429,0.0026777468900966166
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5611128980379543,0.9968571428571429,0.0027183966488599906
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5621978730261038,0.9968571428571429,0.002788951342695803
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5631256054246044,0.9965714285714286,0.002840631023382252
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5642186994500161,0.9965714285714286,0.0029265054278777374
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5652244368821909,0.9965714285714286,0.0029581481152204676
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.566325702224387,0.9965714285714286,0.002992044916307503
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5672685863022613,0.9962857142857143,0.0030269821646261765
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5682855280312907,0.9962857142857143,0.0031010830576416147
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5693990855649902,0.9962857142857143,0.0031753356285923453
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5703534031413613,0.996,0.003219921041151346
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5713817406982462,0.996,0.003279181187683921
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5723435703728034,0.9957142857142857,0.003324879621596582
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5734737534967912,0.9957142857142857,0.0033911545398834773
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5745136828222882,0.9957142857142857,0.0034283429827034343
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5756524611826891,0.9957142857142857,0.00346690167998013
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5767957629923867,0.9957142857142857,0.0034993423723539904
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5778477864367435,0.9957142857142857,0.003536895470636153
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5789998338594451,0.9957142857142857,0.0035911922077277274
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5801564841018811,0.9957142857142857,0.0036222867996228854
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5811509591326105,0.9954285714285714,0.0036840485551807383
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5822192513368984,0.9954285714285714,0.0037284260416907597
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5832217012726055,0.9951428571428571,0.00382240424429979
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5843959731543624,0.9951428571428571,0.0038953417281152995
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.585308455202555,0.9948571428571429,0.003945046225152919
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5864914940205491,0.9948571428571429,0.004001873520950607
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5876793248945148,0.9948571428571429,0.004091210271151734
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5886033141697666,0.9945714285714286,0.00413558074025461
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.589800067773636,0.9945714285714286,0.004200733832477197
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5906621392190152,0.994,0.004263903264650276
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5915972104099336,0.9937142857142857,0.004335239461521445
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5926367820010227,0.9934285714285714,0.004378071508961258
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5938514090520922,0.9934285714285714,0.00443015291886062
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5949691991786448,0.9934285714285714,0.004494822512638087
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5961934156378601,0.9934285714285714,0.004589025637008039
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5974226804123711,0.9934285714285714,0.00468687739364664
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.5985539679807196,0.9934285714285714,0.004741592464187586
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.599447990339831,0.9928571428571429,0.004844962660582548
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6003457216940363,0.9922857142857143,0.004981618414221641
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.601593625498008,0.9922857142857143,0.005045767158547488
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6027421034363069,0.9922857142857143,0.005151142563246919
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.604,0.9922857142857143,0.005276540419209838
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6050888811432555,0.992,0.005367281263519598
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.606251091321809,0.992,0.0054306484129648695
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6073490813648293,0.9917142857142857,0.005474377226168644
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6084516920918814,0.9914285714285714,0.005565032083150822
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.609451862262825,0.9911428571428571,0.005611528376504343
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6105633802816901,0.9908571428571429,0.0057161269088127405
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6118560338743825,0.9908571428571429,0.005810999588816692
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6130457839844441,0.9908571428571429,0.005848735784924387
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6143489813994686,0.9908571428571429,0.005986408153849198
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6156577312266998,0.9908571428571429,0.006094915697133082
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6166844539309854,0.9905714285714285,0.00615462654097308
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6180035650623886,0.9905714285714285,0.006233383412600342
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6193283315469811,0.9905714285714285,0.006313014538449794
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6206587898317222,0.9905714285714285,0.006397012794371913
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6218834080717489,0.9905714285714285,0.006483752181161836
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6232248786625921,0.9905714285714285,0.006572957439655367
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6245721491623131,0.9905714285714285,0.0067175266643814645
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6258122743682311,0.9905714285714285,0.006806050517811908
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6269898697539797,0.9902857142857143,0.0069089145534938345
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6283538796229151,0.9902857142857143,0.007063253847615546
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6296094459582198,0.9902857142857143,0.007234514158882322
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6309848898598216,0.9902857142857143,0.007343791387911352
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6323663565042875,0.9902857142857143,0.007460297856884012
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.63363802559415,0.9902857142857143,0.007594431633034151
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6350311469402712,0.9902857142857143,0.007649122576512619
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6364304076386339,0.9902857142857143,0.0077639068500684584
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6375344986200552,0.99,0.007859206811480392
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6389452332657201,0.99,0.007960478379244596
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6403622250970246,0.99,0.0080340313691137
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6416002963511761,0.9897142857142858,0.008160799005223155
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6429101707498144,0.9897142857142858,0.008278582250334161
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6441592261904762,0.9894285714285714,0.00835657551878426
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.645041014168531,0.9885714285714285,0.008494708281240566
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6461797123108537,0.9882857142857143,0.008638314887565795
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6474442988204456,0.988,0.008709467613447557
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6487145805967348,0.9877142857142858,0.008879087139432928
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6498683715682587,0.9874285714285714,0.009050885957549852
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6513381078024878,0.9874285714285714,0.009204401130839193
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6528145069890442,0.9874285714285714,0.009285756781065387
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6539844785159947,0.9871428571428571,0.009374543843325985
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6554733447163726,0.9871428571428571,0.00949829046883676
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6567788552956836,0.9868571428571429,0.009658672662258184
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6581554878048781,0.9868571428571429,0.009764579851539534
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6596638655462185,0.9868571428571429,0.00983361519904016
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6611791730474732,0.9868571428571429,0.010048700318300711
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.662574333397276,0.9868571428571429,0.010136361173448231
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.664103057104403,0.9868571428571429,0.010203869839951732
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6656388514164578,0.9868571428571429,0.010268034903435233
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6669886034382847,0.9865714285714285,0.010358864420249903
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6684088269454123,0.9865714285714285,0.010530089118897861
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6697710516103997,0.9862857142857143,0.0106565289426506
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6713341112407624,0.9862857142857143,0.010786261754485908
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6727733385305009,0.9862857142857143,0.010895528697135294
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6743504590740379,0.9862857142857143,0.01113401968654034
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6757391815155669,0.986,0.011297223385067725
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6770015698587127,0.9857142857142858,0.011432451455120616
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6785995279307632,0.9857142857142858,0.011623787611945133
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.680205047318612,0.9857142857142858,0.011794967157087643
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6814858723572417,0.9854285714285714,0.011908989049959465
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6831055654585066,0.9854285714285714,0.012101299355047744
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.684534445106214,0.9851428571428571,0.012197530898703322
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6856346995622762,0.9845714285714285,0.012303305340693418
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6872756282409254,0.9845714285714285,0.012470139967926801
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6887245101959216,0.9842857142857143,0.012629527306230242
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6903807615230461,0.9842857142857143,0.012750802780039545
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6919060052219321,0.9842857142857143,0.012992867080726757
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6935776122407892,0.9842857142857143,0.01311520516843183
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6950554994954591,0.984,0.013251939924919846
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6963996763754046,0.9837142857142858,0.013455051071925898
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.6978913219789132,0.9834285714285714,0.013630338709218563
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.699390243902439,0.9831428571428571,0.013790707619779519
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7009574251375026,0.9831428571428571,0.013977815563969534
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7018582805799469,0.982,0.014143196339591555
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7031729785056294,0.9814285714285714,0.014449948937956248
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7045547804677883,0.9811428571428571,0.014536332405084684
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7062937062937062,0.9811428571428571,0.01474802124729052
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.708041237113402,0.9811428571428571,0.015089098992867494
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.709650754288076,0.9811428571428571,0.015242787984170808
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7114149575305573,0.9811428571428571,0.01544404434351148
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7131879543094496,0.9811428571428571,0.015605668444200303
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7148209825145712,0.9811428571428571,0.015705462537298993
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7166110183639399,0.9811428571428571,0.015991605873709642
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7182008368200837,0.9808571428571429,0.016260194108181168
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7200083892617449,0.9808571428571429,0.016705457958453265
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7214631070002102,0.9805714285714285,0.01695535867793618
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7232876712328767,0.9805714285714285,0.017221688708936908
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7251214874286922,0.9805714285714285,0.017499865095300507
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7263871240999576,0.98,0.01774542855549643
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7282377919320594,0.98,0.01807865265344419
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7298850574712644,0.9797142857142858,0.018478784177550753
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7313846810326435,0.9794285714285714,0.01865610821603378
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7332620320855615,0.9794285714285714,0.018953974590418653
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.734720137250697,0.9788571428571429,0.019289030712328816
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7362424763542562,0.9785714285714285,0.01953659416483995
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7377155172413793,0.978,0.01981468983082485
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7391961970613656,0.9774285714285714,0.02011085833152618
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7400909681611436,0.9762857142857143,0.02033546360123997
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7420195439739413,0.9762857142857143,0.020609209145934042
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7435227520139343,0.9757142857142858,0.02088278650910572
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7452521283562541,0.9754285714285714,0.021294706870930307
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7466083150984683,0.9748571428571429,0.021608541477162218
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.748354541465555,0.9745714285714285,0.021867532878450877
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7501099868015838,0.9742857142857143,0.02216704620037023
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7517089305402426,0.974,0.02245532150507588
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7534822020782667,0.9737142857142858,0.022702352827382324
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7554865883396142,0.9737142857142858,0.022964021247183792
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7571111111111111,0.9734285714285714,0.02340690750619706
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7586898395721925,0.9728571428571429,0.023766454960492758
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7605004468275246,0.9725714285714285,0.024267309293542608
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7621500559910415,0.9722857142857143,0.02469189545080185
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7642039074781046,0.9722857142857143,0.024905192902896674
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7658185093447422,0.9717142857142858,0.025300003855725322
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7674943566591422,0.9714285714285714,0.025776272800372486
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7695789950203712,0.9714285714285714,0.02632063917712314
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7709940989559692,0.9705714285714285,0.026751322314207585
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7730996813837051,0.9705714285714285,0.027128852289306386
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7750399269906457,0.9705714285714285,0.027380229827165935
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.777167696179364,0.9705714285714285,0.027840986272823397
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.779077770130764,0.9702857142857143,0.028088123521869467
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.781048758049678,0.9702857142857143,0.028834452647963894
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7825184501845018,0.9694285714285714,0.029427748722183338
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.78422756706753,0.9688571428571429,0.02984501522174547
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7855321122188732,0.968,0.030130149822954054
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7874912810974192,0.9677142857142857,0.030563723123145144
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7889951037537888,0.9668571428571429,0.031128284592777566
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7907900888265544,0.9665714285714285,0.03144572770177258
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7927801218940459,0.9662857142857143,0.03214030468431938
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7950164551010813,0.9662857142857143,0.032748639456069276
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7961348102757483,0.9651428571428572,0.03337774617913423
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7974474119593477,0.964,0.03407035585746286
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.7994785494192936,0.9637142857142857,0.03474794285933731
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8015684410646388,0.9637142857142857,0.03511377503796678
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8033841754051477,0.9631428571428572,0.03567606723300281
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8052103250478011,0.9625714285714285,0.03667584946160917
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8070469798657718,0.962,0.03750054276016825
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8091804854602259,0.962,0.038036626059959555
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8110388045312124,0.9614285714285714,0.03872392768021177
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8119410200628475,0.9597142857142857,0.03948764394453179
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8133785748909356,0.9588571428571429,0.039899908048332204
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8150218765192028,0.958,0.04083457005944213
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8171623598244758,0.9577142857142857,0.0416029824265126
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8188706917624052,0.9571428571428572,0.042050848947088035
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8212797254228977,0.9571428571428572,0.042506875901114904
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8229653307105975,0.9562857142857143,0.04387390950399159
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8244575936883629,0.9554285714285714,0.044810247703876434
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8269040553907022,0.9554285714285714,0.04573963302304061
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8288690476190477,0.9548571428571428,0.04629961626444169
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8308878388460582,0.9545714285714286,0.04708267475695135
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8331254676976803,0.9542857142857143,0.0475300128629024
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8348761571178384,0.9534285714285714,0.048016309199797096
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8371392722710164,0.9531428571428572,0.04933729432267196
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8389531957725214,0.9525714285714286,0.05049850151627238
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8404846037354872,0.9514285714285714,0.0513550509745586
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8420253164556962,0.9502857142857143,0.05246762765672497
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8438690022848438,0.9497142857142857,0.053900882102492706
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8461930226636108,0.9494285714285714,0.054957872767566286
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8485312899106002,0.9491428571428572,0.056034354825356285
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8501536885245902,0.9482857142857143,0.05710813060895288
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8522610483042138,0.9477142857142857,0.0578874036994641
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.854381443298969,0.9471428571428572,0.05877019145893167
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8557766864822952,0.946,0.05980361851537796
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8574021260046668,0.9448571428571428,0.061094575650386895
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.858777633289987,0.9434285714285714,0.06160498041238317
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8604590505998957,0.9425714285714286,0.062213449055417154
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8623757195185766,0.9417142857142857,0.06317667209969036
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8648293963254593,0.9414285714285714,0.06459481540856093
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8667719852553976,0.9405714285714286,0.06636142713981709
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8687615526802218,0.94,0.0674516305249892
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8704635761589404,0.9388571428571428,0.06910330797000183
B,fbs_mixed_holdout,v8_semantic_main,main_only,0.8727079457879352,0.9382857142857143,0.07022109898282083
